event_id,timestamp,mission_phase,region_type,radar_signal_strength,radar_noise_level,satellite_temperature,satellite_power_level,uav_battery_level,uav_altitude,communication_latency_ms,communication_packet_loss,cyber_alert_count,failed_login_attempts,weather_severity,anomaly_label,anomaly_type,hour,day_of_week,is_night_operation,radar_health_score,satellite_stability_score,uav_operational_score,communication_reliability_score,cyber_pressure_index,environmental_risk_index,sensor_degradation_index,multi_domain_pressure_score,simultaneous_domain_stress_count,mission_risk_score,risk_level,isolation_forest_anomaly,ml_anomaly_prediction,ml_anomaly_probability
EVT-00577,2026-01-07 00:00:00,Return,Mountain,77.06,22.72,48.24,79.23,55.14,14635.1,99.45,4.02,1,5,3,0,Normal,0,2,1,54.34,55.11,56.16012,77.974,11.5,30,37.209999999999994,29.537475999999998,0,30.48,Moderate,0,0,0.0
EVT-00578,2026-01-07 00:15:00,Transit,Desert,90.27,17.73,42.87,89.95,71.09,10916.36,195.72,16.02,0,3,2,1,Communication Disruption,0,2,1,72.53999999999999,68.515,62.862632,28.272399999999998,5.4,20,38.41415,26.603841100000004,1,34.91,Moderate,1,1,0.725
EVT-00579,2026-01-07 00:30:00,Return,Urban,75.87,15.08,39.81,86.15,95.38,11901.04,175.74,1.27,1,3,3,0,Normal,0,2,1,60.790000000000006,66.245,81.047248,81.4958,7.9,30,31.288299999999996,20.635285399999997,0,23.2,Low,0,0,0.0
EVT-00580,2026-01-07 00:45:00,Pre-Mission,Desert,61.97,16.13,57.84,67.14,96.0,11923.93,130.46,1.73,2,4,3,0,Normal,0,2,1,45.84,38.22,81.50871599999999,83.50819999999999,12.2,30,43.02395,27.329034300000004,1,34.95,Moderate,0,0,0.01
EVT-00581,2026-01-07 01:00:00,Pre-Mission,Coastal,70.77,30.12,53.39,94.7,85.82,16219.99,112.11,5.99,0,2,4,0,Normal,1,2,1,40.64999999999999,68.005,79.53798799999998,70.0662,3.6,40,42.2547,24.367017400000005,2,37.3,Moderate,0,0,0.005
EVT-00582,2026-01-07 01:15:00,Return,Coastal,51.89,21.96,38.91,86.96,76.72,4914.39,146.52,2.65,1,6,1,1,Radar Degradation,1,2,1,29.93,67.505,59.60126799999999,79.0034,13.3,10,39.3974,30.4635764,1,35.17,Moderate,1,1,0.85
EVT-00583,2026-01-07 01:30:00,Pre-Mission,Mountain,81.56,21.0,49.55,80.27,57.93,9607.64,136.49,5.42,6,8,3,0,Normal,1,2,1,60.56,55.495,52.08016799999999,70.1108,29.4,30,36.902550000000005,36.480113900000006,0,34.83,Moderate,0,0,0.06
EVT-00584,2026-01-07 01:45:00,Pre-Mission,Mountain,63.9,7.93,39.06,92.96,82.06,12013.85,129.65,2.83,14,19,3,1,Cyber Intrusion Pattern,1,2,1,55.97,73.42999999999999,71.85862,79.723,69.2,30,31.62225,44.0782885,1,41.19,Moderate,1,1,0.985
EVT-00585,2026-01-07 02:00:00,Transit,Desert,71.48,17.35,35.52,81.26,69.79,9286.07,143.97,2.89,3,2,4,0,Normal,2,2,1,54.13,63.5,59.996284,78.3674,11.1,40,36.58765,28.350185700000004,1,33.63,Moderate,0,0,0.0
EVT-00586,2026-01-07 02:15:00,Return,Coastal,72.76,15.4,53.27,81.18,79.85,11354.2,124.69,2.01,1,2,4,0,Normal,2,2,1,57.36000000000001,54.545,69.52004,82.9898,6.1,40,36.540299999999995,24.674127,1,31.38,Moderate,0,0,0.0
EVT-00587,2026-01-07 02:30:00,Surveillance,Open Ocean,74.71,5.49,31.37,88.51,63.14,11684.81,143.46,4.01,4,5,3,0,Normal,2,2,1,69.22,72.825,58.219772,74.4882,19.0,30,28.444699999999997,27.8061606,0,26.77,Low,0,0,0.0
EVT-00588,2026-01-07 02:45:00,Pre-Mission,Urban,65.62,20.33,52.41,98.47,69.58,10355.78,146.36,4.67,3,1,1,0,Normal,2,2,1,45.290000000000006,72.265,61.132936,71.9462,9.3,10,34.595699999999994,26.596477799999995,0,27.69,Low,0,0,0.005
EVT-00589,2026-01-07 03:00:00,Return,Open Ocean,72.34,15.72,42.98,97.37,74.3,12161.17,125.7,0.84,0,4,2,0,Normal,3,2,1,56.620000000000005,75.88000000000001,66.603404,87.004,7.2,20,27.461999999999993,21.5572192,0,22.06,Low,0,0,0.0
EVT-00590,2026-01-07 03:15:00,Return,Urban,71.44,5.4,43.31,88.52,75.45,13570.37,112.29,1.94,4,7,2,0,Normal,3,2,1,66.03999999999999,66.865,69.099444,84.2268,22.6,20,27.113050000000005,26.2909837,0,25.01,Low,0,0,0.0
EVT-00591,2026-01-07 03:30:00,Return,Desert,84.94,23.04,48.28,89.24,78.91,11409.33,173.56,3.96,7,2,2,0,Normal,3,2,1,61.9,65.1,68.928196,72.2552,21.1,20,31.9962,27.997650800000002,0,28.01,Low,0,0,0.005
EVT-00592,2026-01-07 03:45:00,Return,Coastal,85.28,26.61,49.65,91.54,63.89,10867.01,103.27,2.29,1,1,4,0,Normal,3,2,1,58.67,66.715,57.763412,83.7234,4.3,40,32.8559,24.737472599999997,1,30.1,Moderate,0,0,0.0
EVT-00593,2026-01-07 04:00:00,Launch,Coastal,76.69,26.94,38.39,77.2,53.19,11585.59,133.7,1.71,6,1,3,0,Normal,4,2,1,49.75,58.005,51.135707999999994,83.319,16.8,30,36.7565,32.193283400000006,0,31.64,Moderate,0,0,0.005
EVT-00594,2026-01-07 04:15:00,Return,Urban,74.47,20.15,50.74,90.51,94.75,11981.41,134.49,4.12,2,4,4,0,Normal,4,2,1,54.32,65.14,80.702692,74.82079999999999,12.2,40,36.9978,24.7784716,1,31.82,Moderate,0,0,0.0
EVT-00595,2026-01-07 04:30:00,Launch,Desert,79.26,18.28,45.91,80.86,100.0,7649.2,98.67,4.27,2,2,1,0,Normal,4,2,1,60.980000000000004,57.905,79.17904,77.1614,8.6,10,31.390399999999996,21.299872,0,23.6,Low,0,0,0.0
EVT-00596,2026-01-07 04:45:00,Return,Urban,70.65,25.97,34.95,88.23,78.26,13153.88,91.73,1.78,1,7,5,0,Normal,4,2,1,44.68000000000001,70.755,70.566656,86.43159999999999,15.1,50,37.565349999999995,28.0760763,2,37.51,Moderate,0,0,0.01
EVT-00597,2026-01-07 05:00:00,Transit,Desert,67.68,28.09,43.64,84.41,53.46,10872.5,107.62,2.84,3,4,3,0,Normal,5,2,1,39.59,62.589999999999996,50.468999999999994,81.4504,14.7,30,39.633399999999995,32.88623,1,36.93,Moderate,0,0,0.015
EVT-00598,2026-01-07 05:15:00,Surveillance,Desert,69.54,24.8,56.05,89.51,61.18,15153.84,102.77,0.57,4,2,2,0,Normal,5,2,1,44.74000000000001,61.48500000000001,61.010608,89.7834,13.6,20,34.52389999999999,28.093633399999998,1,32.09,Moderate,0,0,0.0
EVT-00599,2026-01-07 05:30:00,Surveillance,Open Ocean,72.29,12.35,58.41,86.83,79.13,13477.63,68.97,1.07,1,1,2,0,Normal,5,2,1,59.940000000000005,57.625,71.564156,90.7374,4.3,20,29.9304,20.6608488,0,22.35,Low,0,0,0.0
EVT-00600,2026-01-07 05:45:00,Surveillance,Desert,67.53,19.21,50.74,64.49,90.78,14925.17,97.2,2.7,1,1,5,0,Normal,5,2,1,48.32,39.11999999999999,81.456204,82.774,4.3,50,45.1145,25.5152842,2,38.82,Moderate,0,0,0.015
EVT-00601,2026-01-07 06:00:00,Surveillance,Coastal,79.46,20.64,35.48,87.25,55.02,9472.49,129.32,2.55,2,5,4,0,Normal,6,2,0,58.81999999999999,69.51,49.880988,80.7294,14.0,40,32.85315,29.7077199,1,33.12,Moderate,0,0,0.0
EVT-00602,2026-01-07 06:15:00,Surveillance,Desert,84.57,7.14,48.92,90.5,70.26,11071.53,164.31,0.95,1,6,1,0,Normal,6,2,0,77.42999999999999,66.03999999999999,62.467836000000005,83.5302,13.3,10,22.006950000000007,22.064560300000004,0,20.84,Low,0,0,0.0
EVT-00603,2026-01-07 06:30:00,Surveillance,Open Ocean,63.72,20.82,51.81,89.12,74.74,8893.85,139.4,1.35,2,3,5,0,Normal,6,2,0,42.9,63.215,62.99061999999999,84.123,10.4,50,40.650499999999994,29.334601,2,39.35,Moderate,0,0,0.005
EVT-00604,2026-01-07 06:45:00,Pre-Mission,Coastal,78.23,31.64,50.81,85.28,84.1,10237.02,29.02,0.8,4,5,1,0,Normal,6,2,0,46.59,59.875,71.15442399999999,94.8784,19.0,10,31.505149999999997,26.5964327,0,25.98,Low,0,0,0.0
EVT-00605,2026-01-07 07:00:00,Return,Urban,76.02,21.84,51.28,97.5,67.19,15130.26,142.45,3.23,1,7,2,0,Normal,7,2,0,54.17999999999999,71.86,65.189312,77.299,15.1,20,31.74725,26.5334001,0,26.75,Low,0,0,0.0
EVT-00606,2026-01-07 07:15:00,Transit,Open Ocean,81.07,26.84,47.91,88.18,50.11,15718.73,100.46,0.0,4,2,4,0,Normal,7,2,0,54.22999999999999,64.22500000000001,53.939476,91.9632,13.6,40,32.97245,28.8097073,1,32.22,Moderate,0,0,0.005
EVT-00607,2026-01-07 07:30:00,Launch,Urban,77.88,19.1,44.42,89.06,80.7,9129.67,135.86,0.88,2,1,3,0,Normal,7,2,0,58.779999999999994,66.85,67.44560399999999,86.0512,6.8,30,30.701700000000002,22.706644200000003,0,24.02,Low,0,0,0.0
EVT-00608,2026-01-07 07:45:00,Transit,Mountain,33.09,49.51,50.97,93.31,87.75,10854.31,377.85,0.0,20,3,3,1,Multi-Domain Escalation,7,2,0,0.0,67.825,74.450172,69.77199999999999,55.4,30,55.100750000000005,49.295303100000005,2,55.78,High,1,1,1.0
EVT-00609,2026-01-07 08:00:00,Return,Coastal,66.64,20.29,29.82,88.54,70.84,11809.51,113.26,3.17,4,5,5,0,Normal,8,2,0,46.35,73.63000000000001,63.759412,79.8442,19.0,50,37.90895,30.957145099999998,1,35.55,Moderate,0,0,0.0
EVT-00610,2026-01-07 08:15:00,Return,Urban,78.26,13.11,47.72,79.71,77.67,13464.01,116.42,0.0,4,4,4,0,Normal,8,2,0,65.15,55.849999999999994,70.525812,90.68639999999999,17.2,40,31.5634,26.1183676,1,30.41,Moderate,0,0,0.0
EVT-00611,2026-01-07 08:30:00,Return,Desert,87.26,12.22,46.49,68.93,65.36,7600.47,119.22,2.55,2,0,5,0,Normal,8,2,0,75.04,45.685,54.872564,81.5374,5.0,50,34.43039999999999,26.2691672,1,31.99,Moderate,0,0,0.0
EVT-00612,2026-01-07 08:45:00,Transit,Urban,58.07,25.6,49.46,82.66,60.16,7992.5,167.05,5.12,5,5,2,0,Normal,8,2,0,32.47,57.92999999999999,51.702999999999996,68.716,21.5,20,44.974000000000004,37.422700000000006,1,41.66,Moderate,0,0,0.27
EVT-00613,2026-01-07 09:00:00,Surveillance,Desert,81.11,26.23,34.3,91.33,86.37,13224.07,119.31,5.18,1,6,5,0,Normal,9,2,0,54.879999999999995,74.18,76.327884,72.32520000000001,13.3,50,36.6657,25.888988200000004,1,32.52,Moderate,0,0,0.0
EVT-00614,2026-01-07 09:15:00,Launch,Desert,88.71,12.05,50.16,83.53,77.42,7127.4,157.99,0.0,4,6,2,0,Normal,9,2,0,76.66,58.45,62.74687999999999,87.3608,20.8,20,24.7163,25.852959000000002,0,23.99,Low,0,0,0.0
EVT-00615,2026-01-07 09:30:00,Surveillance,Urban,76.62,23.81,61.44,91.61,78.87,10883.01,152.9,2.98,5,2,5,0,Normal,9,2,0,52.81,60.89,68.268612,77.338,16.1,50,39.4595,29.738052600000003,1,35.57,Moderate,0,0,0.0
EVT-00616,2026-01-07 09:45:00,Surveillance,Urban,82.95,17.48,45.63,87.04,93.03,12405.23,143.35,0.92,4,2,3,0,Normal,9,2,0,65.47,64.22500000000001,80.00727599999999,85.312,13.6,30,29.201249999999998,21.8991073,0,23.2,Low,0,0,0.0
EVT-00617,2026-01-07 10:00:00,Launch,Desert,71.67,20.04,44.51,95.02,57.23,13039.16,57.47,0.59,3,3,3,0,Normal,10,2,0,51.63,72.765,55.70799199999999,93.3374,12.9,30,29.903899999999997,26.830156600000002,0,25.81,Low,0,0,0.0
EVT-00618,2026-01-07 10:15:00,Launch,Mountain,76.93,20.76,47.47,83.93,64.27,11645.7,159.08,2.32,2,2,1,0,Normal,10,2,0,56.17,60.19500000000001,58.96384,79.1536,8.6,10,32.00335,25.6187395,0,26.18,Low,0,0,0.0
EVT-00619,2026-01-07 10:30:00,Pre-Mission,Urban,63.41,23.97,61.26,89.27,74.21,11085.61,103.97,4.47,0,1,5,0,Normal,10,2,0,39.44,58.64,65.249732,76.0374,1.8,50,45.02665,27.842046099999997,2,40.17,Moderate,0,0,0.02
EVT-00620,2026-01-07 10:45:00,Pre-Mission,Open Ocean,56.9,18.5,56.77,49.11,64.1,14111.43,145.05,3.46,2,2,2,1,Satellite Telemetry Spike,10,2,0,38.4,20.724999999999998,61.803715999999994,76.286,8.6,20,50.307249999999996,33.2875193,2,44.97,Moderate,1,1,0.98
EVT-00621,2026-01-07 11:00:00,Transit,Coastal,86.48,26.46,46.63,96.51,82.96,12713.01,85.96,1.36,2,2,3,0,Normal,11,2,0,60.02,73.19500000000001,73.32761199999999,88.36319999999999,8.6,30,28.10345,20.991030100000003,0,22.06,Low,0,0,0.0
EVT-00622,2026-01-07 11:15:00,Transit,Urban,69.14,19.86,38.6,74.05,69.38,10382.46,78.52,3.63,2,2,1,0,Normal,11,2,0,49.28,54.75,61.02495199999999,81.0134,8.6,10,35.31115,26.695027099999997,0,27.8,Low,0,0,0.005
EVT-00623,2026-01-07 11:30:00,Pre-Mission,Open Ocean,73.9,21.75,40.62,82.79,58.1,12094.31,189.17,0.0,2,3,5,0,Normal,11,2,0,52.150000000000006,62.480000000000004,55.183172,84.8664,10.4,50,37.4109,29.438270600000003,1,34.4,Moderate,0,0,0.005
EVT-00624,2026-01-07 11:45:00,Transit,Urban,31.23,38.99,66.14,91.94,72.92,12957.92,251.33,1.3,16,6,2,1,Multi-Domain Escalation,11,2,0,0.0,58.87,66.593504,75.3436,50.8,20,54.446600000000004,48.962269199999994,2,55.08,High,1,1,1.0
EVT-00625,2026-01-07 12:00:00,Surveillance,Mountain,65.31,30.95,55.78,96.82,74.38,16295.59,160.11,1.18,2,4,4,0,Normal,12,2,0,34.36,68.92999999999999,71.620708,83.0612,12.2,40,40.976200000000006,28.385148400000006,2,38.72,Moderate,0,0,0.005
EVT-00626,2026-01-07 12:15:00,Launch,Open Ocean,76.44,20.82,59.41,87.68,85.09,13965.81,124.14,2.63,3,4,4,0,Normal,12,2,0,55.62,57.97500000000001,76.32197199999999,80.8638,14.7,40,36.823299999999996,26.4510906,1,32.58,Moderate,0,0,0.0
EVT-00627,2026-01-07 12:30:00,Launch,Mountain,71.43,22.28,48.59,83.95,77.5,15036.39,105.3,2.18,3,6,3,0,Normal,12,2,0,49.150000000000006,59.655,72.293668,83.946,18.3,30,36.39725,28.325028900000003,0,29.25,Low,0,0,0.0
EVT-00628,2026-01-07 12:45:00,Launch,Mountain,81.4,8.35,41.99,91.3,78.46,10473.48,118.43,2.27,0,1,1,0,Normal,12,2,0,73.05000000000001,70.30499999999999,67.49017599999999,82.5806,1.8,10,22.711099999999995,17.3519598,0,18.25,Low,0,0,0.0
EVT-00629,2026-01-07 13:00:00,Transit,Coastal,82.07,13.06,64.94,92.08,76.48,10689.54,74.46,2.22,1,3,2,0,Normal,13,2,0,69.00999999999999,59.61,66.363448,86.2732,7.9,20,27.375700000000002,21.811375400000003,0,22.42,Low,0,0,0.01
EVT-00630,2026-01-07 13:15:00,Launch,Urban,80.89,25.43,62.23,45.77,69.36,11411.55,119.52,2.54,3,3,4,1,Satellite Telemetry Spike,13,2,0,55.46,14.655000000000005,62.24586,81.5484,12.9,40,47.53815,33.4579955,2,44.42,Moderate,1,1,0.97
EVT-00631,2026-01-07 13:30:00,Surveillance,Mountain,80.15,19.72,40.43,88.31,61.97,11641.07,82.1,3.36,4,1,3,0,Normal,13,2,0,60.43000000000001,68.095,57.34828399999999,81.672,11.8,30,30.90775,26.5688307,0,26.52,Low,0,0,0.0
EVT-00632,2026-01-07 13:45:00,Launch,Open Ocean,92.2,6.52,30.8,94.26,76.04,9479.94,106.16,2.74,3,2,3,0,Normal,13,2,0,85.68,78.86,64.603928,81.9172,11.1,30,19.3177,19.6571794,0,18.84,Low,0,0,0.0
EVT-00633,2026-01-07 14:00:00,Transit,Urban,68.39,24.23,56.17,99.23,67.34,15164.83,152.39,2.05,2,3,2,0,Normal,14,2,0,44.16,71.14500000000001,65.33579599999999,80.63380000000001,10.4,20,34.5993,26.1425258,1,31.23,Moderate,0,0,0.0
EVT-00634,2026-01-07 14:15:00,Launch,Open Ocean,77.51,14.74,52.75,91.2,95.66,14208.38,128.9,3.14,1,3,3,0,Normal,14,2,0,62.77,64.825,84.01205599999999,78.69800000000001,7.9,30,31.649749999999997,20.204976300000002,0,23.2,Low,0,0,0.0
EVT-00635,2026-01-07 14:30:00,Pre-Mission,Mountain,88.19,26.47,64.34,86.31,90.79,11235.81,68.12,3.82,1,3,1,0,Normal,14,2,0,61.72,54.14,77.035972,81.18039999999999,7.9,10,31.0679,21.3383606,0,23.4,Low,0,0,0.0
EVT-00636,2026-01-07 14:45:00,Surveillance,Mountain,89.38,17.47,33.88,85.62,80.86,13604.28,149.8,1.61,2,1,3,0,Normal,14,2,0,71.91,68.68,72.92713599999999,82.38099999999999,6.8,30,26.56625,19.749385300000004,0,21.18,Low,0,0,0.0
EVT-00637,2026-01-07 15:00:00,Launch,Urban,65.2,19.23,56.67,89.9,77.3,12557.25,119.75,2.4,3,5,1,0,Normal,15,2,0,45.97,61.565000000000005,69.17869999999999,82.02,16.5,10,34.514250000000004,27.470672500000003,0,27.91,Low,0,0,0.0
EVT-00638,2026-01-07 15:15:00,Launch,Desert,75.19,25.07,45.56,85.19,70.77,13799.57,101.02,4.36,3,7,4,0,Normal,15,2,0,50.12,62.41,66.098484,76.6584,20.1,40,38.6909,31.226208200000002,1,36.07,Moderate,0,0,0.01
EVT-00639,2026-01-07 15:30:00,Surveillance,Urban,90.22,12.62,51.45,87.33,54.34,8639.23,146.13,0.74,2,4,3,0,Normal,15,2,0,77.6,61.605,48.405075999999994,85.7196,12.2,30,25.508850000000002,26.067967300000003,0,24.5,Low,0,0,0.0
EVT-00640,2026-01-07 15:45:00,Return,Coastal,82.57,12.04,31.82,78.59,68.97,11635.85,114.15,5.39,3,6,5,0,Normal,15,2,0,70.53,62.68000000000001,62.24202,72.003,18.3,50,34.14375,29.3212835,1,33.93,Moderate,0,0,0.01
EVT-00641,2026-01-07 16:00:00,Surveillance,Desert,79.76,16.82,56.74,95.08,73.42,11854.9,79.2,0.36,2,3,3,0,Normal,16,2,0,62.940000000000005,66.71,65.61988,92.404,10.4,30,27.692500000000003,22.977649000000003,0,23.01,Low,0,0,0.0
EVT-00642,2026-01-07 16:15:00,Return,Urban,76.04,22.96,51.29,78.02,75.21,13559.11,184.67,1.95,3,1,1,0,Normal,16,2,0,53.080000000000005,52.375,68.917932,78.4014,9.3,10,35.2279,25.3239686,0,27.12,Low,0,0,0.0
EVT-00643,2026-01-07 16:30:00,Return,Mountain,74.55,10.01,69.82,52.43,78.57,10428.91,119.39,0.98,2,2,2,1,Satellite Telemetry Spike,16,2,0,64.53999999999999,17.520000000000003,67.51369199999999,87.0188,8.6,20,39.2763,27.1815966,1,33.66,Moderate,1,1,0.97
EVT-00644,2026-01-07 16:45:00,Transit,Mountain,80.59,7.99,79.31,57.2,84.9,5750.17,117.15,6.0,1,2,5,1,Satellite Telemetry Spike,16,2,0,72.60000000000001,17.545,66.330204,69.628,6.1,50,45.296749999999996,29.252496700000002,2,41.9,Moderate,1,1,0.9496
EVT-00645,2026-01-07 17:00:00,Surveillance,Urban,75.73,22.94,38.88,99.94,62.31,9295.75,105.82,1.69,2,4,5,0,Normal,17,2,0,52.790000000000006,80.5,54.771899999999995,85.6194,12.2,50,32.49365,27.937762499999998,1,31.78,Moderate,0,0,0.0
EVT-00646,2026-01-07 17:15:00,Launch,Coastal,77.62,14.38,40.36,83.04,62.44,11847.38,161.3,1.7,3,3,1,0,Normal,17,2,0,63.24,62.86000000000001,57.924856,81.146,12.9,10,28.364499999999996,25.6940538,0,25.02,Low,0,0,0.0
EVT-00647,2026-01-07 17:30:00,Transit,Coastal,78.71,15.65,41.29,81.34,92.31,12159.71,101.63,1.91,19,25,4,1,Cyber Intrusion Pattern,17,2,0,63.059999999999995,60.69500000000001,79.208652,85.1846,92.5,40,32.45909999999999,51.139864599999996,2,49.75,Moderate,1,1,1.0
EVT-00648,2026-01-07 17:45:00,Transit,Desert,71.9,6.86,30.18,82.14,82.79,16209.37,65.93,2.65,1,7,3,0,Normal,17,2,0,65.04,67.05,77.404244,85.4506,15.1,30,28.61085,22.679033699999998,0,23.43,Low,0,0,0.0
EVT-00649,2026-01-07 18:00:00,Return,Open Ocean,82.79,13.93,51.89,97.61,66.53,13456.87,96.25,1.97,1,4,2,0,Normal,18,2,0,68.86000000000001,71.66499999999999,62.719244,85.405,9.7,20,24.631499999999996,21.9353262,0,21.55,Low,0,0,0.0
EVT-00650,2026-01-07 18:15:00,Return,Open Ocean,100.0,17.95,54.53,66.31,70.5,12203.83,166.44,2.29,1,2,3,0,Normal,18,2,0,82.05,39.045,63.994595999999994,78.6698,6.1,30,31.353800000000003,23.445290800000002,1,29.32,Low,0,0,0.005
EVT-00651,2026-01-07 18:30:00,Transit,Urban,62.01,23.58,39.39,78.98,70.56,11919.02,149.12,0.0,0,2,5,0,Normal,18,2,0,38.43,59.285000000000004,63.694824,88.0704,3.6,50,42.210649999999994,27.515827700000003,2,38.61,Moderate,0,0,0.02
EVT-00652,2026-01-07 18:45:00,Surveillance,Urban,80.92,13.37,47.79,100.0,72.44,14760.46,111.07,2.59,0,3,1,0,Normal,18,2,0,67.55,76.105,68.420552,82.0494,5.4,10,23.318899999999996,18.699394599999998,0,19.19,Low,0,0,0.0
EVT-00653,2026-01-07 19:00:00,Launch,Urban,71.16,27.94,42.88,90.14,78.62,10524.72,168.06,2.53,0,1,5,0,Normal,19,2,0,43.22,68.7,67.663664,77.7002,1.8,50,40.772949999999994,25.4450947,2,37.29,Moderate,0,0,0.0
EVT-00654,2026-01-07 19:15:00,Return,Mountain,83.2,13.89,47.63,78.26,100.0,11649.29,146.18,4.16,1,3,1,0,Normal,19,2,0,69.31,54.44500000000001,83.97914800000001,73.7456,7.9,10,30.193849999999998,19.5564029,0,22.42,Low,0,0,0.0
EVT-00655,2026-01-07 19:30:00,Transit,Urban,78.42,13.9,39.98,85.71,74.66,9276.85,110.67,4.59,1,1,4,0,Normal,19,2,0,64.52,65.72,63.39421999999999,75.0814,4.3,40,33.21765,23.7740985,1,30.03,Moderate,0,0,0.0
EVT-00656,2026-01-07 19:45:00,Transit,Coastal,41.68,50.46,53.19,86.47,81.28,15547.27,398.18,2.2,21,4,1,1,Multi-Domain Escalation,19,2,0,0.0,59.875,75.552724,60.4456,59.7,10,56.41985,51.1733877,2,57.47,High,1,1,1.0
EVT-00657,2026-01-07 20:00:00,Surveillance,Open Ocean,48.67,41.65,75.91,91.92,48.39,12981.25,384.97,3.81,14,6,1,1,Multi-Domain Escalation,20,2,1,7.020000000000003,53.965,49.4505,55.867399999999996,45.8,10,56.58489999999999,51.60310499999999,2,57.98,High,1,1,0.995
EVT-00658,2026-01-07 20:15:00,Surveillance,Open Ocean,79.73,14.69,73.14,50.5,65.21,10231.19,90.88,0.74,2,5,1,1,Satellite Telemetry Spike,20,2,1,65.04,13.93,57.92442799999999,90.1396,14.0,10,37.718599999999995,30.2884844,1,34.77,Moderate,1,1,0.975
EVT-00659,2026-01-07 20:30:00,Pre-Mission,Open Ocean,88.19,17.07,61.18,88.72,89.2,11713.86,120.16,3.73,3,4,5,0,Normal,20,2,1,71.12,58.129999999999995,76.496632,77.3322,14.7,50,33.74245,25.029776099999996,1,31.13,Moderate,0,0,0.0
EVT-00660,2026-01-07 20:45:00,Launch,Coastal,56.9,26.12,45.37,82.22,77.63,13274.13,130.8,1.58,3,0,3,0,Normal,20,2,1,30.779999999999998,59.535,70.269956,84.006,7.5,30,42.84175,27.8497963,1,34.87,Moderate,0,0,0.005
EVT-00661,2026-01-07 21:00:00,Pre-Mission,Desert,92.31,26.8,37.59,91.51,10.55,11373.2,60.96,0.6,5,1,4,0,Normal,21,2,1,65.51,72.715,21.03284,93.0232,14.3,40,26.636949999999995,32.7850595,2,36.45,Moderate,1,0,0.015
EVT-00662,2026-01-07 21:15:00,Surveillance,Desert,81.38,13.1,54.82,81.11,81.44,10663.82,113.37,2.2,3,2,1,0,Normal,21,2,1,68.28,53.7,69.80458399999999,83.23039999999999,11.1,10,28.369400000000002,22.690313200000006,0,23.3,Low,0,0,0.0
EVT-00663,2026-01-07 21:30:00,Pre-Mission,Urban,87.7,17.75,50.05,78.77,98.85,10364.32,109.39,4.74,0,1,5,0,Normal,21,2,1,69.95,53.745,81.632184,74.6588,1.8,50,35.91655,20.4660107,1,29.25,Low,0,0,0.005
EVT-00664,2026-01-07 21:45:00,Launch,Mountain,67.02,18.54,50.81,73.68,44.06,12847.4,155.98,2.79,2,2,5,0,Normal,21,2,1,48.48,48.275000000000006,46.25888,77.7566,8.6,50,44.0241,33.569069,1,39.28,Moderate,0,0,0.07
EVT-00665,2026-01-07 22:00:00,Transit,Mountain,70.52,12.08,54.52,75.04,93.27,11104.86,55.44,4.89,3,5,3,0,Normal,22,2,1,58.44,47.78,78.61483199999999,78.44980000000001,16.5,30,37.48855,26.9218811,0,29.14,Low,0,0,0.005
EVT-00666,2026-01-07 22:15:00,Surveillance,Coastal,79.31,17.67,39.78,79.72,33.19,10865.61,106.65,1.3,2,2,5,0,Normal,22,2,1,61.64,59.83,36.271732,86.918,8.6,50,34.239,31.1632036,2,38.37,Moderate,0,0,0.005
EVT-00667,2026-01-07 22:30:00,Transit,Desert,77.85,18.03,43.98,77.76,85.13,8659.85,103.14,4.18,4,3,1,0,Normal,22,2,1,59.81999999999999,55.77000000000001,69.98281999999999,77.11880000000001,15.4,10,32.3408,25.946796000000006,0,26.65,Low,0,0,0.0
EVT-00668,2026-01-07 22:45:00,Return,Desert,41.27,61.74,60.89,88.19,71.88,12194.1,289.34,1.46,11,1,2,1,Multi-Domain Escalation,22,2,1,0.0,57.745,64.94892,71.7428,29.3,20,55.62805,42.2978385,1,47.63,Moderate,1,1,1.0
EVT-00669,2026-01-07 23:00:00,Return,Mountain,87.76,25.24,34.67,77.6,39.1,11546.94,118.48,2.86,0,2,1,0,Normal,23,2,1,62.52000000000001,60.26499999999999,41.226328,80.5116,3.6,10,29.423849999999998,26.255466900000002,1,29.68,Low,0,0,0.005
EVT-00670,2026-01-07 23:15:00,Pre-Mission,Desert,62.11,16.02,42.89,63.99,78.25,11195.88,182.86,2.85,1,5,1,0,Normal,23,2,1,46.09,42.545,68.210056,75.39620000000001,11.5,10,40.88319999999999,28.780428799999996,1,35.11,Moderate,0,0,0.02
EVT-00671,2026-01-07 23:30:00,Return,Desert,86.76,16.72,55.69,78.69,88.11,12496.93,143.18,3.56,1,4,5,0,Normal,23,2,1,70.04,50.845,76.673316,76.0856,9.7,50,36.25335,24.374344299999997,1,31.63,Moderate,0,0,0.0
EVT-00672,2026-01-07 23:45:00,Surveillance,Mountain,78.07,21.99,46.9,82.7,77.09,13870.01,105.64,2.9,0,1,3,0,Normal,23,2,1,56.08,59.25,70.607012,81.3988,1.8,30,34.7098,22.128007600000004,0,25.17,Low,0,0,0.0
EVT-00673,2026-01-08 00:00:00,Surveillance,Coastal,76.17,14.49,34.23,81.76,80.19,13753.91,128.39,1.32,1,2,4,0,Normal,0,3,1,61.68,64.64500000000001,72.63769199999999,85.1088,6.1,40,31.973549999999996,21.9955591,1,28.22,Low,0,0,0.0
